month,year,data_status,alcoholic_beer_total_proxy_kl,regular_beer_excluding_low_calorie_proxy_kl,low_calorie_light_beer_proxy_kl,nonalcoholic_beer_proxy_kl,nonalcoholic_beer_market_value_proxy_million_krw,cass_fresh_proxy_kl,cass_light_proxy_kl,cass_0_0_or_all_zero_proxy_kl,alcoholic_total_annual_anchor_kl,low_calorie_share_assumption,cass_fresh_share_assumption,cass_light_share_assumption,cass_zero_share_of_na_assumption,monthly_weight_total_beer,monthly_weight_low_calorie,monthly_weight_nonalc,hs2203_import_kg_actual,hs2203_export_kg_actual,google_trends_beer,google_trends_imported_beer,google_trends_nonalc_beer,google_trends_cass_beer,google_trends_cass_light,google_trends_cass_zero_terms,generation_formula_note,seoul_avg_temp_c,seoul_avg_max_temp_c,seoul_precipitation_mm,seoul_hot_days_30c,seoul_rain_days,days_in_month,weekend_days,public_holiday_count_kr_approx,is_summer_peak_jun_aug,is_kbo_regular_season,weather__year,month_num,quarter,weather__days_in_month,month_sin_annual,month_cos_annual,is_winter_dec_feb,is_spring_mar_may,is_summer_jun_aug,is_autumn_sep_nov,is_summer_peak_jul_aug,is_year_end_nov_dec,is_school_vacation_approx_jan_feb_jul_aug,weather__seoul_avg_temp_c,weather__seoul_avg_max_temp_c,seoul_avg_min_temp_c,seoul_month_max_temp_c,seoul_month_min_temp_c,seoul_avg_apparent_temp_c,seoul_avg_max_apparent_temp_c,seoul_avg_min_apparent_temp_c,seoul_month_max_apparent_temp_c,weather__seoul_precipitation_mm,seoul_rain_mm,seoul_snowfall_cm,seoul_precipitation_hours,seoul_wet_days_0_1mm,seoul_rain_days_1mm,seoul_heavy_rain_days_30mm,seoul_very_heavy_rain_days_80mm,seoul_dry_days_lt1mm,weather__seoul_hot_days_30c,seoul_heatwave_warning_days_33c,seoul_tropical_nights_25c,seoul_freezing_days_min_lt0c,seoul_ice_days_max_lt0c,seoul_cold_wave_days_min_le_minus12c,seoul_apparent_heat_days_32c,seoul_cooling_degree_days_18c,seoul_heating_degree_days_18c,seoul_cooling_degree_days_26c,seoul_wind_speed_mean_kmh_daily,seoul_wind_speed_max_kmh_daily,seoul_wind_gust_max_kmh,seoul_shortwave_radiation_mj_m2_sum,seoul_shortwave_radiation_mj_m2_daily_mean,seoul_daylight_hours_sum,seoul_sunshine_hours_sum,seoul_relative_humidity_mean_pct,seoul_relative_humidity_min_pct,seoul_relative_humidity_max_pct,seoul_hourly_temp_p95_c,seoul_hourly_apparent_temp_p95_c,seoul_hourly_wind_speed_mean_kmh,seoul_hourly_wind_speed_p95_kmh,seoul_air_no2_ppm,seoul_air_o3_ppm,seoul_air_co_ppm,seoul_air_so2_ppm,seoul_pm10_ug_m3,seoul_pm25_ug_m3,seoul_pm10_month_avg_bad_flag_gt80,seoul_pm25_month_avg_bad_flag_gt35,air_quality_station_nm,air_quality_missing_flag,data_source_weather,data_source_air_quality,events__year,events__days_in_month,events__weekend_days,public_holiday_count_kr,public_holiday_weekday_count_kr,nonworking_days_weekend_or_holiday,longest_consecutive_nonwork_days,long_weekend_3plus_days_in_month,holiday_names_kr,events__is_summer_peak_jun_aug,is_vacation_peak_jul_aug,kbo_regular_games,kbo_regular_game_days,events__is_kbo_regular_season,kbo_postseason_games,kbo_postseason_game_days,is_kbo_postseason,sports_major_event_days,is_sports_major_event_month,olympics_days,fifa_world_cup_days,asian_games_days,sports_major_event_names,regional_festival_count_planned,regional_festival_days_est,regional_festival_offline_or_hybrid_count,regional_festival_offline_or_hybrid_days_est,regional_festival_vague_date_count,beer_festival_count_keyword,beer_festival_days_est_keyword,beer_festival_offline_or_hybrid_count_keyword,events_data_source_note,news_beer_general_count,news_cass_ob_count,news_nonalc_count,news_weather_demand_count,news_festival_beer_count,news_regulation_health_price_count,news_beer_general_positive_keyword_count,news_beer_general_negative_keyword_count,news_cass_ob_positive_keyword_count,news_cass_ob_negative_keyword_count,news_nonalc_positive_keyword_count,news_nonalc_negative_keyword_count,news_weather_demand_positive_keyword_count,news_weather_demand_negative_keyword_count,news_festival_beer_positive_keyword_count,news_festival_beer_negative_keyword_count,news_regulation_health_price_positive_keyword_count,news_regulation_health_price_negative_keyword_count,news_health_trend_title_count,news_price_regulation_title_count,news_weather_title_count,news_event_title_count,news_total_index,news_sentiment_balance_proxy,news_data_source_note,korea_cpi_generated_index_2020_01_100,korea_cpi_generated_yoy_pct,korea_annual_cpi_inflation_anchor_pct,imported_beer_unit_value_usd_per_kg,imported_beer_unit_value_yoy_pct,google_trends_inflation_m物가,google_trends_dining_price,google_trends_beer_price,google_trends_alcohol_price,google_trends_consumer_sentiment,price_pressure_search_index,ob_major_price_increase_event_dummy,months_since_ob_price_event_cap6,economic_price_data_source_note
2023-11,2023,official_annual_disaggregated,133475.4,128919.0,4556.4,1073.3,4293.3,56460.1,4556.4,375.7,1822000.0,0.03,0.423,0.03,0.35,0.073258,0.083359,0.066667,20563782.42,7222069.3,64.0,1.0,1.0,53.0,13.0,0.0,Annual beer market anchored to e-Nara/NTS+Comtrade apparent market; monthly split = normalized blend of HS2203 import kg and Google Trends beer. Low-cal and nonalc segments are generated from observed market anchors and Google Trends seasonality.,4.93,9.61,104.3,0,13,30,8,0,0,0,2023,11,4,30,-0.5,0.866,0,0,0,1,0,1,0,4.93,9.6067,0.89,23.0,-7.7,1.6367,6.56,-2.8733,22.1,104.3,103.8,0.35,103.0,13,8,2,0,22,0,0,0,18,1,0,0,0.0,392.1,0.0,11.19,38.6,71.3,275.84,9.1947,305.4405,218.0465,72.2042,34,100,18.0,17.7,11.1914,22.915,0.0225,0.0217,0.46,0.0029,26.0,18.0,0,0,중구,0,Open-Meteo Historical Weather API; Seoul City Hall coordinates; ERA5/ECMWF reanalysis/model archive,Seoul Open Data MonthlyAverageAirQuality API; station=중구; sample-key one-station query,2023,30,8,0,0,8,2,0,none,0,0,0,0,0,8,8,1,0,0,0,0,0,none,63,227,63,227,36,0,0,0,KR holidays from python-holidays/KR observed rules; KBO official Schedule.asmx; MCST regional festival ZIP/XLSX files; global sports event dates hand-coded from official event calendars.,213,66,11,27,0,43,65,19,32,0,2,0,10,1,0,0,1,13,18,44,2,24,360,77,Google News RSS cache generated by prior collection; monthly article counts by query category; deduplicated within category-month-title-link; keyword sentiment is simple title keyword count proxy.,111.787,3.724,3.6,0.8924,,69.0,0.0,5.0,2.0,1.0,76.0,0,,Comtrade HS2203 import unit value actual; Google Trends price/economy search actual; CPI index generated from annual Korea CPI inflation anchors; OB price event dummy manually coded from public price-increase reporting.
2023-12,2023,official_annual_disaggregated,121100.9,114912.0,6188.9,1073.3,4293.3,51225.7,6188.9,375.7,1822000.0,0.03,0.423,0.03,0.35,0.066466,0.113225,0.066667,13849758.41,6434825.04,62.0,0.0,1.0,71.0,19.0,0.0,Annual beer market anchored to e-Nara/NTS+Comtrade apparent market; monthly split = normalized blend of HS2203 import kg and Google Trends beer. Low-cal and nonalc segments are generated from observed market anchors and Google Trends seasonality.,-0.4,4.22,81.2,0,15,31,10,1,0,0,2023,12,4,31,-0.0,1.0,1,0,0,0,0,1,0,-0.4032,4.2194,-4.3258,15.6,-14.9,-4.4806,0.2097,-8.6065,14.2,81.2,71.9,6.58,108.0,15,6,0,0,25,0,0,0,23,6,4,0,0.0,570.5,0.0,10.2065,30.3,56.2,226.35,7.3016,298.2492,202.5959,68.6573,16,100,9.9,7.285,10.2031,22.0,0.0286,0.0166,0.55,0.003,32.0,22.0,0,0,중구,0,Open-Meteo Historical Weather API; Seoul City Hall coordinates; ERA5/ECMWF reanalysis/model archive,Seoul Open Data MonthlyAverageAirQuality API; station=중구; sample-key one-station query,2023,31,10,1,1,11,3,5,2023-12-25 기독탄신일,0,0,0,0,0,0,0,0,0,0,0,0,0,none,52,222,52,222,23,0,0,0,KR holidays from python-holidays/KR observed rules; KBO official Schedule.asmx; MCST regional festival ZIP/XLSX files; global sports event dates hand-coded from official event calendars.,149,42,14,32,0,42,22,6,11,0,2,0,5,3,0,0,6,11,19,39,7,4,279,26,Google News RSS cache generated by prior collection; monthly article counts by query category; deduplicated within category-month-title-link; keyword sentiment is simple title keyword count proxy.,112.117,3.6,3.6,0.9171,4.463,64.0,0.0,4.0,2.0,1.0,70.0,0,,Comtrade HS2203 import unit value actual; Google Trends price/economy search actual; CPI index generated from annual Korea CPI inflation anchors; OB price event dummy manually coded from public price-increase reporting.
2024-01,2024,official_annual_disaggregated,130048.3,126136.7,3911.6,1029.4,4117.6,57221.3,3694.3,308.8,1759100.0,0.036,0.44,0.034,0.3,0.073929,0.061768,0.058824,14294981.75,6915452.57,61.0,0.0,1.0,41.0,15.0,0.0,Annual beer market anchored to e-Nara/NTS+Comtrade apparent market; monthly split = normalized blend of HS2203 import kg and Google Trends beer. Low-cal and nonalc segments are generated from observed market anchors and Google Trends seasonality.,-2.3,2.64,17.3,0,10,31,8,1,0,0,2024,1,1,31,0.5,0.866,1,0,0,0,0,0,1,-2.2968,2.6355,-6.0548,9.8,-15.0,-6.6839,-2.0419,-10.529,6.3,17.3,8.4,6.23,57.0,10,5,0,0,26,0,0,0,29,6,2,0,0.0,629.2,0.0,9.3903,23.8,47.5,271.54,8.7594,306.6145,223.105,65.4731,19,99,4.885,0.47,9.3868,20.7,0.0269,0.0184,0.55,0.0031,31.0,25.0,0,0,중구,0,Open-Meteo Historical Weather API; Seoul City Hall coordinates; ERA5/ECMWF reanalysis/model archive,Seoul Open Data MonthlyAverageAirQuality API; station=중구; sample-key one-station query,2024,31,8,1,1,9,3,1,2024-01-01 신정연휴,0,0,0,0,0,0,0,0,0,0,0,0,0,none,23,159,23,159,2,0,0,0,KR holidays from python-holidays/KR observed rules; KBO official Schedule.asmx; MCST regional festival ZIP/XLSX files; global sports event dates hand-coded from official event calendars.,166,40,12,19,0,44,32,27,13,0,1,0,1,0,0,0,5,2,6,11,2,15,281,23,Google News RSS cache generated by prior collection; monthly article counts by query category; deduplicated within category-month-title-link; keyword sentiment is simple title keyword count proxy.,112.33,3.491,2.3,0.9535,12.245,64.0,0.0,4.0,2.0,1.0,70.0,0,,Comtrade HS2203 import unit value actual; Google Trends price/economy search actual; CPI index generated from annual Korea CPI inflation anchors; OB price event dummy manually coded from public price-increase reporting.
2024-02,2024,official_annual_disaggregated,120352.8,116961.2,3391.6,1029.4,4117.6,52955.2,3203.2,308.8,1759100.0,0.036,0.44,0.034,0.3,0.068417,0.053556,0.058824,17448692.36,7362069.22,53.0,0.0,1.0,54.0,13.0,12.0,Annual beer market anchored to e-Nara/NTS+Comtrade apparent market; monthly split = normalized blend of HS2203 import kg and Google Trends beer. Low-cal and nonalc segments are generated from observed market anchors and Google Trends seasonality.,1.81,6.78,64.2,0,14,29,8,3,0,0,2024,2,1,29,0.866,0.5,1,0,0,0,0,0,1,1.8069,6.7828,-2.4414,16.3,-7.1,-1.9379,3.0966,-6.3621,13.7,64.2,32.9,21.91,142.0,14,12,0,0,17,0,0,0,23,0,0,0,0.0,469.6,0.0,9.531,25.6,47.5,257.08,8.8648,313.2927,156.8528,76.5201,26,100,9.0,7.55,9.5388,20.4,0.0246,0.0235,0.47,0.0028,29.0,23.0,0,0,중구,0,Open-Meteo Historical Weather API; Seoul City Hall coordinates; ERA5/ECMWF reanalysis/model archive,Seoul Open Data MonthlyAverageAirQuality API; station=중구; sample-key one-station query,2024,29,8,4,2,10,4,4,2024-02-09 설날 전날; 2024-02-10 설날; 2024-02-11 설날 다음날; 2024-02-12 설날 대체 휴일,0,0,0,0,0,0,0,0,0,0,0,0,0,none,18,95,18,95,2,0,0,0,KR holidays from python-holidays/KR observed rules; KBO official Schedule.asmx; MCST regional festival ZIP/XLSX files; global sports event dates hand-coded from official event calendars.,127,32,19,27,0,43,28,3,7,1,2,0,9,1,0,0,6,2,54,1,2,3,248,45,Google News RSS cache generated by prior collection; monthly article counts by query category; deduplicated within category-month-title-link; keyword sentiment is simple title keyword count proxy.,112.543,3.382,2.3,0.9287,5.011,60.0,0.0,4.0,2.0,0.0,66.0,0,,Comtrade HS2203 import unit value actual; Google Trends price/economy search actual; CPI index generated from annual Korea CPI inflation anchors; OB price event dummy manually coded from public price-increase reporting.
2024-03,2024,official_annual_disaggregated,124442.6,115240.4,9202.2,1029.4,4117.6,54754.7,8691.0,308.8,1759100.0,0.036,0.44,0.034,0.3,0.070742,0.145311,0.058824,16576187.66,9738999.04,56.0,0.0,1.0,48.0,40.0,22.0,Annual beer market anchored to e-Nara/NTS+Comtrade apparent market; monthly split = normalized blend of HS2203 import kg and Google Trends beer. Low-cal and nonalc segments are generated from observed market anchors and Google Trends seasonality.,4.65,10.64,51.1,0,15,31,10,1,0,0,2024,3,1,31,1.0,0.0,0,1,0,0,0,0,0,4.6548,10.6387,-0.4613,19.2,-8.3,0.9129,6.9065,-4.3452,17.1,51.1,45.9,3.64,77.0,15,10,0,0,21,0,0,0,18,1,0,0,0.0,413.7,0.0,10.9065,33.6,61.9,485.02,15.6458,371.3257,270.0228,66.0565,18,100,13.555,10.3,10.9039,24.07,0.0215,0.0354,0.38,0.0028,41.0,23.0,0,0,중구,0,Open-Meteo Historical Weather API; Seoul City Hall coordinates; ERA5/ECMWF reanalysis/model archive,Seoul Open Data MonthlyAverageAirQuality API; station=중구; sample-key one-station query,2024,31,10,1,1,11,3,3,2024-03-01 삼일절,0,0,37,8,1,0,0,0,0,0,0,0,0,none,66,231,66,231,19,0,0,0,KR holidays from python-holidays/KR observed rules; KBO official Schedule.asmx; MCST regional festival ZIP/XLSX files; global sports event dates hand-coded from official event calendars.,182,72,17,31,0,39,43,12,23,1,2,0,7,0,0,0,7,1,43,6,1,16,341,68,Google News RSS cache generated by prior collection; monthly article counts by query category; deduplicated within category-month-title-link; keyword sentiment is simple title keyword count proxy.,112.756,3.273,2.3,0.9243,1.531,68.0,0.0,4.0,1.0,1.0,73.0,0,,Comtrade HS2203 import unit value actual; Google Trends price/economy search actual; CPI index generated from annual Korea CPI inflation anchors; OB price event dummy manually coded from public price-increase reporting.
2024-04,2024,official_annual_disaggregated,133582.0,128207.5,5374.5,1029.4,4117.6,58776.1,5075.9,308.8,1759100.0,0.036,0.44,0.034,0.3,0.075938,0.084869,0.058824,20375897.11,8085867.26,58.0,0.0,1.0,34.0,22.0,20.0,Annual beer market anchored to e-Nara/NTS+Comtrade apparent market; monthly split = normalized blend of HS2203 import kg and Google Trends beer. Low-cal and nonalc segments are generated from observed market anchors and Google Trends seasonality.,13.8,20.5,40.1,0,9,30,8,1,0,1,2024,4,2,30,0.866,-0.5,0,1,0,0,0,0,0,13.7967,20.5,8.4267,28.0,2.8,11.83,18.9667,6.2967,27.1,40.1,40.1,0.0,50.0,9,4,0,0,26,0,0,0,0,0,0,0,0.0,126.1,0.0,9.3867,24.5,46.8,513.45,17.115,395.5758,254.7937,65.7236,24,100,22.805,21.7,9.3933,18.905,0.0233,0.0406,0.4,0.0032,42.0,22.0,0,0,중구,0,Open-Meteo Historical Weather API; Seoul City Hall coordinates; ERA5/ECMWF reanalysis/model archive,Seoul Open Data MonthlyAverageAirQuality API; station=중구; sample-key one-station query,2024,30,8,1,1,9,2,0,2024-04-10 국회의원 선거일,0,0,121,25,1,0,0,0,0,0,0,0,0,none,144,434,144,434,76,0,0,0,KR holidays from python-holidays/KR observed rules; KBO official Schedule.asmx; MCST regional festival ZIP/XLSX files; global sports event dates hand-coded from official event calendars.,278,70,9,31,0,47,80,15,33,2,5,0,15,1,0,0,12,9,22,24,2,49,435,118,Google News RSS cache generated by prior collection; monthly article counts by query category; deduplicated within category-month-title-link; keyword sentiment is simple title keyword count proxy.,112.97,3.165,2.3,0.9117,-2.638,74.0,0.0,4.0,2.0,1.0,80.0,1,0,Comtrade HS2203 import unit value actual; Google Trends price/economy search actual; CPI index generated from annual Korea CPI inflation anchors; OB price event dummy manually coded from public price-increase reporting.
2024-05,2024,official_annual_disaggregated,170523.8,165121.3,5402.5,1029.4,4117.6,75030.5,5102.4,308.8,1759100.0,0.036,0.44,0.034,0.3,0.096938,0.08531,0.058824,19948338.13,10989399.06,79.0,0.0,1.0,87.0,21.0,20.0,Annual beer market anchored to e-Nara/NTS+Comtrade apparent market; monthly split = normalized blend of HS2203 import kg and Google Trends beer. Low-cal and nonalc segments are generated from observed market anchors and Google Trends seasonality.,16.56,22.2,127.1,0,11,31,8,3,0,1,2024,5,2,31,0.5,-0.866,0,1,0,0,0,0,0,16.5645,22.1968,11.529,27.8,5.9,15.6677,21.6516,10.2484,27.2,127.1,127.1,0.0,97.0,11,8,1,0,23,0,0,0,0,0,0,0,7.5,52.0,0.0,9.9387,35.7,66.6,617.42,19.9168,440.3239,298.0088,71.7097,21,100,23.8,24.3,9.9491,19.985,0.0168,0.0415,0.32,0.0029,25.0,16.0,0,0,중구,0,Open-Meteo Historical Weather API; Seoul City Hall coordinates; ERA5/ECMWF reanalysis/model archive,Seoul Open Data MonthlyAverageAirQuality API; station=중구; sample-key one-station query,2024,31,8,3,2,10,3,3,2024-05-05 어린이날; 2024-05-06 어린이날 대체 휴일; 2024-05-15 부처님오신날,0,0,122,26,1,0,0,0,0,0,0,0,0,none,182,541,182,541,70,2,2,2,KR holidays from python-holidays/KR observed rules; KBO official Schedule.asmx; MCST regional festival ZIP/XLSX files; global sports event dates hand-coded from official event calendars.,273,96,42,37,0,37,70,18,50,1,6,0,13,0,0,0,4,1,116,10,9,63,485,123,Google News RSS cache generated by prior collection; monthly article counts by query category; deduplicated within category-month-title-link; keyword sentiment is simple title keyword count proxy.,113.184,3.056,2.3,0.8919,-6.207,70.0,1.0,5.0,2.0,1.0,78.0,0,1,Comtrade HS2203 import unit value actual; Google Trends price/economy search actual; CPI index generated from annual Korea CPI inflation anchors; OB price event dummy manually coded from public price-increase reporting.
2024-06,2024,official_annual_disaggregated,173723.9,169593.5,4130.5,2058.8,8235.3,76438.5,3901.0,617.6,1759100.0,0.036,0.44,0.034,0.3,0.098757,0.065224,0.117647,20912456.44,8218112.34,80.0,0.0,2.0,55.0,15.0,30.0,Annual beer market anchored to e-Nara/NTS+Comtrade apparent market; monthly split = normalized blend of HS2203 import kg and Google Trends beer. Low-cal and nonalc segments are generated from observed market anchors and Google Trends seasonality.,22.85,29.05,109.9,11,12,30,10,0,1,1,2024,6,2,30,0.0,-1.0,0,0,1,0,0,0,0,22.8533,29.0533,17.5167,35.6,12.2,23.8167,30.2633,18.5967,37.0,109.9,109.9,0.0,93.0,12,9,1,0,21,11,2,0,0,0,0,12,145.6,0.0,1.8,8.6533,30.8,55.4,681.4,22.7133,441.4276,330.6317,66.6417,21,100,30.8,32.11,8.6482,19.91,0.0172,0.0482,0.33,0.0032,25.0,18.0,0,0,중구,0,Open-Meteo Historical Weather API; Seoul City Hall coordinates; ERA5/ECMWF reanalysis/model archive,Seoul Open Data MonthlyAverageAirQuality API; station=중구; sample-key one-station query,2024,30,10,1,1,11,2,0,2024-06-06 현충일,1,0,125,26,1,0,0,0,0,0,0,0,0,none,75,219,75,219,39,4,8,4,KR holidays from python-holidays/KR observed rules; KBO official Schedule.asmx; MCST regional festival ZIP/XLSX files; global sports event dates hand-coded from official event calendars.,300,100,27,44,0,48,80,5,46,0,4,0,17,9,0,0,5,2,70,4,18,116,519,136,Google News RSS cache generated by prior collection; monthly article counts by query category; deduplicated within category-month-title-link; keyword sentiment is simple title keyword count proxy.,113.399,2.948,2.3,0.8901,-4.471,70.0,0.0,4.0,1.0,1.0,75.0,0,2,Comtrade HS2203 import unit value actual; Google Trends price/economy search actual; CPI index generated from annual Korea CPI inflation anchors; OB price event dummy manually coded from public price-increase reporting.
2024-07,2024,official_annual_disaggregated,163853.4,158508.5,5344.9,2058.8,8235.3,72095.5,5048.0,617.6,1759100.0,0.036,0.44,0.034,0.3,0.093146,0.084401,0.117647,21502136.32,11475827.9,74.0,0.0,2.0,78.0,21.0,33.0,Annual beer market anchored to e-Nara/NTS+Comtrade apparent market; monthly split = normalized blend of HS2203 import kg and Google Trends beer. Low-cal and nonalc segments are generated from observed market anchors and Google Trends seasonality.,25.25,28.77,522.2,12,30,31,8,0,1,1,2024,7,3,31,-0.5,-0.866,0,0,1,0,1,0,1,25.2516,28.7742,22.6258,32.8,19.2,28.9935,32.8,25.8258,38.4,522.2,522.2,0.0,355.0,30,24,6,1,7,12,0,3,0,0,0,18,224.8,0.0,8.9,11.9871,37.5,70.6,486.97,15.7087,448.1595,218.9414,86.8091,52,100,30.085,34.585,11.9956,25.885,0.0143,0.0298,0.31,0.0026,18.0,12.0,0,0,중구,0,Open-Meteo Historical Weather API; Seoul City Hall coordinates; ERA5/ECMWF reanalysis/model archive,Seoul Open Data MonthlyAverageAirQuality API; station=중구; sample-key one-station query,2024,31,8,0,0,8,2,0,none,1,1,97,23,1,0,0,0,6,1,6,0,0,Paris 2024 Summer Olympics,64,262,64,262,39,1,1,1,KR holidays from python-holidays/KR observed rules; KBO official Schedule.asmx; MCST regional festival ZIP/XLSX files; global sports event dates hand-coded from official event calendars.,266,90,25,42,0,40,72,15,40,7,2,0,8,9,0,0,7,5,66,12,37,128,463,93,Google News RSS cache generated by prior collection; monthly article counts by query category; deduplicated within category-month-title-link; keyword sentiment is simple title keyword count proxy.,113.614,2.84,2.3,0.9033,-0.988,66.0,1.0,5.0,2.0,1.0,74.0,0,3,Comtrade HS2203 import unit value actual; Google Trends price/economy search actual; CPI index generated from annual Korea CPI inflation anchors; OB price event dummy manually coded from public price-increase reporting.
2024-08,2024,official_annual_disaggregated,179313.1,171702.2,7610.9,3088.2,12352.9,78897.7,7188.1,926.5,1759100.0,0.036,0.44,0.034,0.3,0.101935,0.120183,0.176471,18619902.41,6088946.15,85.0,1.0,3.0,90.0,31.0,41.0,Annual beer market anchored to e-Nara/NTS+Comtrade apparent market; monthly split = normalized blend of HS2203 import kg and Google Trends beer. Low-cal and nonalc segments are generated from observed market anchors and Google Trends seasonality.,27.27,31.24,181.6,24,24,31,9,1,1,1,2024,8,3,31,-0.866,-0.5,0,0,1,0,1,0,1,27.271,31.2387,24.0452,34.0,19.4,32.5677,37.4194,28.6742,41.2,181.6,181.6,0.0,165.0,24,16,1,0,15,24,3,12,0,0,0,30,287.4,0.0,42.7,7.1645,28.3,51.1,606.54,19.5658,420.5826,343.3653,83.4059,53,100,31.9,38.7,7.1618,16.2,0.0095,0.0384,0.29,0.0027,22.0,17.0,0,0,중구,0,Open-Meteo Historical Weather API; Seoul City Hall coordinates; ERA5/ECMWF reanalysis/model archive,Seoul Open Data MonthlyAverageAirQuality API; station=중구; sample-key one-station query,2024,31,9,1,1,10,2,0,2024-08-15 광복절,1,1,119,27,1,0,0,0,11,1,11,0,0,Paris 2024 Summer Olympics,104,302,104,302,60,3,5,3,KR holidays from python-holidays/KR observed rules; KBO official Schedule.asmx; MCST regional festival ZIP/XLSX files; global sports event dates hand-coded from official event calendars.,111,109,16,36,0,35,46,9,80,3,4,1,16,10,0,0,4,7,31,6,37,92,307,120,Google News RSS cache generated by prior collection; monthly article counts by query category; deduplicated within category-month-title-link; keyword sentiment is simple title keyword count proxy.,113.83,2.732,2.3,0.9174,-2.421,66.0,0.0,4.0,2.0,1.0,72.0,0,4,Comtrade HS2203 import unit value actual; Google Trends price/economy search actual; CPI index generated from annual Korea CPI inflation anchors; OB price event dummy manually coded from public price-increase reporting.
2024-09,2024,official_annual_disaggregated,153286.7,147785.4,5501.2,2058.8,8235.3,67446.1,5195.6,617.6,1759100.0,0.036,0.44,0.034,0.3,0.087139,0.08687,0.117647,20393923.6,9263188.87,69.0,0.0,2.0,73.0,22.0,14.0,Annual beer market anchored to e-Nara/NTS+Comtrade apparent market; monthly split = normalized blend of HS2203 import kg and Google Trends beer. Low-cal and nonalc segments are generated from observed market anchors and Google Trends seasonality.,23.54,27.6,210.0,5,20,30,9,3,0,1,2024,9,3,30,-1.0,-0.0,0,0,0,1,0,0,0,23.5367,27.6033,20.1233,32.7,13.7,26.3233,30.9967,21.9833,38.9,210.0,210.0,0.0,170.0,20,14,1,0,16,5,0,0,0,0,0,13,166.1,0.0,4.5,8.4533,26.4,47.9,460.8,15.36,372.3981,262.7885,80.2681,50,100,29.5,34.805,8.4467,17.5,0.0076,0.0334,0.29,0.0028,16.0,9.0,0,0,중구,0,Open-Meteo Historical Weather API; Seoul City Hall coordinates; ERA5/ECMWF reanalysis/model archive,Seoul Open Data MonthlyAverageAirQuality API; station=중구; sample-key one-station query,2024,30,9,3,3,12,5,5,2024-09-16 추석 전날; 2024-09-17 추석; 2024-09-18 추석 다음날,0,0,98,27,1,0,0,0,0,0,0,0,0,none,169,491,169,491,100,2,2,2,KR holidays from python-holidays/KR observed rules; KBO official Schedule.asmx; MCST regional festival ZIP/XLSX files; global sports event dates hand-coded from official event calendars.,98,89,24,42,0,45,30,1,43,0,4,1,13,7,0,0,9,6,46,9,13,59,298,84,Google News RSS cache generated by prior collection; monthly article counts by query category; deduplicated within category-month-title-link; keyword sentiment is simple title keyword count proxy.,114.046,2.623,2.3,0.9204,-0.182,62.0,1.0,4.0,2.0,1.0,69.0,0,5,Comtrade HS2203 import unit value actual; Google Trends price/economy search actual; CPI index generated from annual Korea CPI inflation anchors; OB price event dummy manually coded from public price-increase reporting.
2024-10,2024,official_annual_disaggregated,137875.9,132917.7,4958.2,1029.4,4117.6,60665.4,4682.7,308.8,1759100.0,0.036,0.44,0.034,0.3,0.078379,0.078294,0.058824,22087347.36,10407414.51,59.0,0.0,1.0,61.0,20.0,23.0,Annual beer market anchored to e-Nara/NTS+Comtrade apparent market; monthly split = normalized blend of HS2203 import kg and Google Trends beer. Low-cal and nonalc segments are generated from observed market anchors and Google Trends seasonality.,14.57,19.51,75.5,0,14,31,8,2,0,0,2024,10,4,31,-0.866,0.5,0,0,0,1,0,0,0,14.5677,19.5065,10.1806,23.1,4.6,13.6548,19.171,8.6484,23.6,75.5,75.5,0.0,63.0,14,5,1,0,26,0,0,0,0,0,0,0,0.0,106.4,0.0,8.0903,28.2,51.5,358.62,11.5684,347.5692,223.5491,77.8642,37,100,20.8,21.0,8.0895,17.885,0.0122,0.0248,0.38,0.003,20.0,13.0,0,0,중구,0,Open-Meteo Historical Weather API; Seoul City Hall coordinates; ERA5/ECMWF reanalysis/model archive,Seoul Open Data MonthlyAverageAirQuality API; station=중구; sample-key one-station query,2024,31,8,3,3,11,2,0,2024-10-01 국군의 날; 2024-10-03 개천절; 2024-10-09 한글날,0,0,1,1,1,16,16,1,0,0,0,0,0,none,358,1012,358,1012,226,2,4,2,KR holidays from python-holidays/KR observed rules; KBO official Schedule.asmx; MCST regional festival ZIP/XLSX files; global sports event dates hand-coded from official event calendars.,98,73,18,24,0,42,22,11,40,6,5,2,5,3,0,0,1,18,24,38,8,55,255,33,Google News RSS cache generated by prior collection; monthly article counts by query category; deduplicated within category-month-title-link; keyword sentiment is simple title keyword count proxy.,114.262,2.516,2.3,0.9089,-1.752,60.0,0.0,4.0,2.0,1.0,66.0,0,6,Comtrade HS2203 import unit value actual; Google Trends price/economy search actual; CPI index generated from annual Korea CPI inflation anchors; OB price event dummy manually coded from public price-increase reporting.
